25_0.001_Train,25_0.001_Test,25_0.0012589254117941675_Train,25_0.0012589254117941675_Test,25_0.001584893192461114_Train,25_0.001584893192461114_Test,25_0.001995262314968879_Train,25_0.001995262314968879_Test,25_0.0025118864315095794_Train,25_0.0025118864315095794_Test,25_0.0031622776601683794_Train,25_0.0031622776601683794_Test,25_0.003981071705534973_Train,25_0.003981071705534973_Test,25_0.005011872336272725_Train,25_0.005011872336272725_Test,25_0.00630957344480193_Train,25_0.00630957344480193_Test,25_0.007943282347242814_Train,25_0.007943282347242814_Test,25_0.01_Train,25_0.01_Test,25_0.012589254117941675_Train,25_0.012589254117941675_Test,25_0.01584893192461114_Train,25_0.01584893192461114_Test,25_0.0199526231496888_Train,25_0.0199526231496888_Test,25_0.025118864315095808_Train,25_0.025118864315095808_Test,25_0.03162277660168379_Train,25_0.03162277660168379_Test,25_0.039810717055349734_Train,25_0.039810717055349734_Test,25_0.05011872336272725_Train,25_0.05011872336272725_Test,25_0.06309573444801933_Train,25_0.06309573444801933_Test,25_0.07943282347242818_Train,25_0.07943282347242818_Test,25_0.1_Train,25_0.1_Test,25_0.12589254117941676_Train,25_0.12589254117941676_Test,25_0.15848931924611143_Train,25_0.15848931924611143_Test,25_0.19952623149688808_Train,25_0.19952623149688808_Test,25_0.25118864315095824_Train,25_0.25118864315095824_Test,25_0.31622776601683794_Train,25_0.31622776601683794_Test,25_0.3981071705534973_Train,25_0.3981071705534973_Test,25_0.5011872336272725_Train,25_0.5011872336272725_Test,25_0.6309573444801936_Train,25_0.6309573444801936_Test,25_0.7943282347242822_Train,25_0.7943282347242822_Test,25_1.0_Train,25_1.0_Test,25_1.2589254117941675_Train,25_1.2589254117941675_Test,25_1.584893192461114_Train,25_1.584893192461114_Test,25_1.9952623149688808_Train,25_1.9952623149688808_Test,25_2.5118864315095824_Train,25_2.5118864315095824_Test,25_3.1622776601683795_Train,25_3.1622776601683795_Test,25_3.981071705534973_Train,25_3.981071705534973_Test,25_5.011872336272725_Train,25_5.011872336272725_Test,25_6.309573444801936_Train,25_6.309573444801936_Test,25_7.943282347242821_Train,25_7.943282347242821_Test,25_10.0_Train,25_10.0_Test,50_0.001_Train,50_0.001_Test,50_0.0012589254117941675_Train,50_0.0012589254117941675_Test,50_0.001584893192461114_Train,50_0.001584893192461114_Test,50_0.001995262314968879_Train,50_0.001995262314968879_Test,50_0.0025118864315095794_Train,50_0.0025118864315095794_Test,50_0.0031622776601683794_Train,50_0.0031622776601683794_Test,50_0.003981071705534973_Train,50_0.003981071705534973_Test,50_0.005011872336272725_Train,50_0.005011872336272725_Test,50_0.00630957344480193_Train,50_0.00630957344480193_Test,50_0.007943282347242814_Train,50_0.007943282347242814_Test,50_0.01_Train,50_0.01_Test,50_0.012589254117941675_Train,50_0.012589254117941675_Test,50_0.01584893192461114_Train,50_0.01584893192461114_Test,50_0.0199526231496888_Train,50_0.0199526231496888_Test,50_0.025118864315095808_Train,50_0.025118864315095808_Test,50_0.03162277660168379_Train,50_0.03162277660168379_Test,50_0.039810717055349734_Train,50_0.039810717055349734_Test,50_0.05011872336272725_Train,50_0.05011872336272725_Test,50_0.06309573444801933_Train,50_0.06309573444801933_Test,50_0.07943282347242818_Train,50_0.07943282347242818_Test,50_0.1_Train,50_0.1_Test,50_0.12589254117941676_Train,50_0.12589254117941676_Test,50_0.15848931924611143_Train,50_0.15848931924611143_Test,50_0.19952623149688808_Train,50_0.19952623149688808_Test,50_0.25118864315095824_Train,50_0.25118864315095824_Test,50_0.31622776601683794_Train,50_0.31622776601683794_Test,50_0.3981071705534973_Train,50_0.3981071705534973_Test,50_0.5011872336272725_Train,50_0.5011872336272725_Test,50_0.6309573444801936_Train,50_0.6309573444801936_Test,50_0.7943282347242822_Train,50_0.7943282347242822_Test,50_1.0_Train,50_1.0_Test,50_1.2589254117941675_Train,50_1.2589254117941675_Test,50_1.584893192461114_Train,50_1.584893192461114_Test,50_1.9952623149688808_Train,50_1.9952623149688808_Test,50_2.5118864315095824_Train,50_2.5118864315095824_Test,50_3.1622776601683795_Train,50_3.1622776601683795_Test,50_3.981071705534973_Train,50_3.981071705534973_Test,50_5.011872336272725_Train,50_5.011872336272725_Test,50_6.309573444801936_Train,50_6.309573444801936_Test,50_7.943282347242821_Train,50_7.943282347242821_Test,50_10.0_Train,50_10.0_Test,100_0.001_Train,100_0.001_Test,100_0.0012589254117941675_Train,100_0.0012589254117941675_Test,100_0.001584893192461114_Train,100_0.001584893192461114_Test,100_0.001995262314968879_Train,100_0.001995262314968879_Test,100_0.0025118864315095794_Train,100_0.0025118864315095794_Test,100_0.0031622776601683794_Train,100_0.0031622776601683794_Test,100_0.003981071705534973_Train,100_0.003981071705534973_Test,100_0.005011872336272725_Train,100_0.005011872336272725_Test,100_0.00630957344480193_Train,100_0.00630957344480193_Test,100_0.007943282347242814_Train,100_0.007943282347242814_Test,100_0.01_Train,100_0.01_Test,100_0.012589254117941675_Train,100_0.012589254117941675_Test,100_0.01584893192461114_Train,100_0.01584893192461114_Test,100_0.0199526231496888_Train,100_0.0199526231496888_Test,100_0.025118864315095808_Train,100_0.025118864315095808_Test,100_0.03162277660168379_Train,100_0.03162277660168379_Test,100_0.039810717055349734_Train,100_0.039810717055349734_Test,100_0.05011872336272725_Train,100_0.05011872336272725_Test,100_0.06309573444801933_Train,100_0.06309573444801933_Test,100_0.07943282347242818_Train,100_0.07943282347242818_Test,100_0.1_Train,100_0.1_Test,100_0.12589254117941676_Train,100_0.12589254117941676_Test,100_0.15848931924611143_Train,100_0.15848931924611143_Test,100_0.19952623149688808_Train,100_0.19952623149688808_Test,100_0.25118864315095824_Train,100_0.25118864315095824_Test,100_0.31622776601683794_Train,100_0.31622776601683794_Test,100_0.3981071705534973_Train,100_0.3981071705534973_Test,100_0.5011872336272725_Train,100_0.5011872336272725_Test,100_0.6309573444801936_Train,100_0.6309573444801936_Test,100_0.7943282347242822_Train,100_0.7943282347242822_Test,100_1.0_Train,100_1.0_Test,100_1.2589254117941675_Train,100_1.2589254117941675_Test,100_1.584893192461114_Train,100_1.584893192461114_Test,100_1.9952623149688808_Train,100_1.9952623149688808_Test,100_2.5118864315095824_Train,100_2.5118864315095824_Test,100_3.1622776601683795_Train,100_3.1622776601683795_Test,100_3.981071705534973_Train,100_3.981071705534973_Test,100_5.011872336272725_Train,100_5.011872336272725_Test,100_6.309573444801936_Train,100_6.309573444801936_Test,100_7.943282347242821_Train,100_7.943282347242821_Test,100_10.0_Train,100_10.0_Test
203.6476761490153,211.7054706901839,203.64929942051262,211.70295943987668,203.65134300430503,211.6997996595519,203.6539157334679,211.69582261493252,203.6571546227964,211.69082230786668,203.6612321669813,211.68453309876182,203.6663655291742,211.67662134382027,203.67282810983187,211.66667285882104,203.6809641128069,211.65416688472288,203.69120688579022,211.63845764247807,203.7041020140349,211.61876884554027,203.72033640071837,211.59417607993754,203.74077488818645,211.56335648622405,203.76650637918098,211.52486777760564,203.7989019282568,211.476706940713,203.8396887175566,211.4166336961519,203.8910409518872,211.3422036985338,203.95569565308693,211.25004090765003,204.03710071870512,211.13657803625227,204.1395988728801,210.99704478314817,204.26866057669605,210.82738724482869,204.43117795819563,210.62294545480805,204.63584310157205,210.38983949858303,204.8936015929994,210.12679218259876,205.2182483334906,209.82838348659803,205.62718913810045,209.50325420319302,206.14238753587273,209.1653633866731,206.79158579243267,208.86356632672573,207.60983827987056,208.63512772522114,208.64143997549033,208.5563649675772,209.9424826155975,208.70982236930072,211.58417456513519,209.22070980945875,213.65728425760696,210.13063866900688,216.276601158578,211.38507969507566,219.58496851192342,213.14871374380635,223.77416611889984,215.4347098480652,229.08895831549438,218.38666192644044,235.7477351986917,221.64068872042316,243.7494636308824,225.9086803913653,252.94701118458354,230.2194208405286,261.33114683331297,236.19544965486745,205.03819594074537,208.24157948044302,205.0398111813236,208.2412279018052,205.04184465456547,208.24078553723666,205.0444046549467,208.24022917816893,205.04762751912972,208.2395315308,205.05168488796625,208.23865813665785,205.05679284949682,208.23756053739035,205.06322345039067,208.23618925831929,205.07131918970248,208.23448375404888,205.08151126814894,208.23235996465772,205.09434256689593,208.2297123652967,205.1104965829644,208.2264479380402,205.13083386757242,208.22244875541296,205.156437916447,208.21751296788403,205.18867296949765,208.21148671816164,205.22925681941166,208.20418306057687,205.2803525405931,208.1955499799592,205.34468407742995,208.18543524340913,205.42568193314074,208.1737541665766,205.52766685368033,208.16109600755462,205.65608150431993,208.1479317483596,205.81778281889504,208.13641288981648,206.02141113381364,208.12911234320103,206.27785662742087,208.13191807406517,206.60084927504053,208.15322415837272,207.00770591576867,208.20734991225146,207.5202776809595,208.31129459989322,208.16615375699587,208.49088864207957,208.98012855184368,208.7531474533216,210.0060826607969,209.17596667144159,211.29996978108483,209.7484476360355,212.93257307909266,210.56875397342284,214.9939496183002,211.65261490440116,217.59858851374693,213.05880349075716,220.89274739654604,214.79134383233978,225.06299784276726,216.90893738030508,230.32116296332237,219.76844556885305,236.92542855455918,223.08399770930237,244.85150483448214,227.93812990916987,253.954800032389,231.94720105958302,263.96149784590733,237.8890786100181,205.98325070186993,207.79923098538333,205.98487953179952,207.7985583161338,205.98693011224617,207.79771176465516,205.9895116480939,207.796650286096,205.99276162187635,207.79531824920127,205.99685311659078,207.7936541678365,206.00200403516615,207.79157219534386,206.0084887080249,207.7889686059522,206.01665250762355,207.7857137427153,206.0269302494258,207.78165214005472,206.0398693610911,207.77658619625828,206.05615905667597,207.7702789183061,206.0766670741609,207.76240136935738,206.10248207074292,207.74633241121816,206.134981436333,207.73424027399776,206.17589807271608,207.7193885996023,206.22741280540592,207.70145907168683,206.29227193867575,207.68019427941184,206.37393414508762,207.65530818459595,206.47675566527403,207.62699307317106,206.60622389972215,207.5951828697011,206.76925217995768,207.56134039347023,206.9745519687847,207.52930972544195,207.23310719471382,207.50529272994467,207.55876677955823,207.49940501138977,207.96899094634045,207.52497249263135,208.48581276547444,207.60287019652915,209.137041411663,207.75967511862854,209.95781288495058,208.02654532110608,210.99256993467534,208.45204533574815,212.29760539027532,209.07065077868108,213.9447021932163,209.93653639908848,216.0244274491022,211.05305539902355,218.6517258122045,212.48110112908492,221.96953257769985,214.27436642232277,226.11838238754535,216.47817381939703,231.31216505826572,219.33994635348506,237.8084074032718,222.82977446143744,245.81951711758532,228.09675088831364,254.36436388183716,234.3832368611909,263.688068236993,240.4620259578946
206.39406435724976,208.49159196059966,206.39569319940748,208.49139857945787,206.39774379585222,208.4911563917602,206.40032535279738,208.490853085989,206.40357535465665,208.490471724408,206.4076668871217,208.48999266160195,206.41281785703225,208.48940172865971,206.41930260055665,208.4886694560267,206.42746649868852,208.48775593113623,206.43774437970478,208.48662400016258,206.45068369067064,208.4852332600551,206.46697367526207,208.48351518734262,206.4874821169739,208.48141515968874,206.51330161273114,208.47888510703436,206.54580785431037,208.47581249436425,206.58673304214904,208.47219345259907,206.63825837419594,208.46808909872473,206.70313058765888,208.4636483479074,206.78480884315266,208.45905283664604,206.88764990536686,208.45507015687429,207.01714169120285,208.45330509159575,207.18019795491142,208.4556877843699,207.38553033060572,208.46464824301808,207.64411838198336,208.48419247817748,207.9698040209681,208.5225795655028,208.38004406380588,208.58980613796436,208.89686436257182,208.70304622040135,209.54807167449886,208.8851069970509,210.36879633439614,209.16953062243078,211.40346149535054,209.59437657748353,212.7083055717134,210.19681251696502,214.35459722921658,211.00153353947346,216.43290576360465,212.09676104108928,219.05852325753537,213.50301200420913,222.37207756965975,215.21670171392094,226.57736382862893,217.3941128050485,231.92976960540534,220.28306248977063,238.61922961902462,224.0248511123105,246.8119589990418,228.26943921315424,256.00834811258574,235.32226274647144,266.31478106392916,242.6455132257013,206.25202326506152,207.9121598937594,206.25364597217524,207.91189392009218,206.25568884509832,207.91155920324343,206.25826067877094,207.9111381971825,206.26149843985834,207.91060848547676,206.26557456226823,207.90994675705372,206.27070613232772,207.90911552547539,206.2771664532974,207.90807586863102,206.28529960590546,207.90678474470255,206.29553878163208,207.90518808401808,206.30842936716041,207.9032178964618,206.3246580126522,207.90076577280465,206.3450892371207,207.8978121600738,206.37081152863976,207.89423578089574,206.4031954076552,207.88992008018448,206.44396656651475,207.88484068187122,206.49529801350357,207.87901840863324,206.559926181261,207.87257870146792,206.64129726661116,207.8660959826123,206.74375172790414,207.86028470480335,206.87275697595652,207.85611425759518,207.035200984906,207.85462407494057,207.23976299001612,207.85936290328894,207.4973818568117,207.878704012949,207.82184840358352,207.92092782317073,208.23055534985053,207.9960855540938,208.7451460207249,208.10796917106313,209.39341916957835,208.30967702071322,210.21069030660362,208.62060615069709,211.2442281584219,209.08040700913236,212.55159151559292,209.72258551305598,214.20170524356547,210.57197438985455,216.28539223391732,211.67891943437544,218.920075968788,213.09128713685487,222.25242481061346,214.8902766360864,226.45677272094358,217.11619825675496,231.7238010134964,220.06904145142818,238.38018872204975,223.6849355200997,246.5693940270969,229.8112755201816,255.16101662755995,236.40734654242814,264.4583195872737,243.75077371033152,206.3459631052123,207.74859767873053,206.3475967067674,207.74818668266383,206.3496532950568,207.7476693687018,206.35224239547472,207.74701875012525,206.35550189430077,207.74620013708696,206.35960538320938,207.74517222563497,206.36477140613664,207.74389395256478,206.37127510146908,207.7422937918607,206.37946286038814,207.74029275387608,206.38977078332658,207.73782143035191,206.40274791954053,207.73475041697398,206.41908553076115,207.73092776358067,206.43965394267585,207.7262376548814,206.46554895519486,207.72049938772926,206.4981510213731,207.71356484205833,206.53919697365708,207.70515430526925,206.59087442929217,207.69507078311239,206.65593829792877,207.68322365042746,206.73787010985342,207.66906926658478,206.84104690267233,207.65209355193306,206.97096677582047,207.63424525403,207.13457213397706,207.61783145261006,207.34059805992584,207.60688783997296,207.60006466150392,207.60632025573952,207.92685130510188,207.62922412120932,208.33847420458414,207.68545008696273,208.85704240340027,207.79161911884907,209.51067224738412,207.9719160056562,210.33451887783352,208.2653093362177,211.37319966812643,208.71619791729452,212.68315429929172,209.35334235241294,214.33596211256338,210.2211816798429,216.42268179753563,211.34577842573339,219.0595675030331,212.7751122777219,222.3944094838555,214.58704404947417,226.60840946537724,216.92007163684713,231.91036562968085,219.95789856052474,238.56382490216396,223.64160990934818,246.7536247972129,228.52400177186067,256.11404984386064,236.51852077484955,264.7837990047909,244.4556013258391
204.27784362227834,213.94541154275294,204.27948801771794,213.9424524487697,204.28155819478525,213.93872909851987,204.28416440259232,213.93404256985272,204.28744543855274,213.92814435597546,204.29157604143597,213.92072212682953,204.2967761993566,213.91138727138647,204.30332286892587,213.89965385681074,204.31156473051362,213.88490743640028,204.3219407667527,213.8663679841156,204.33500365582196,213.84307059754468,204.35144922870677,213.81383142998837,204.3721535645697,213.77718654079862,204.39821970830292,213.73131653101072,204.43103651177194,213.67395009129766,204.47235275388846,213.60230365563478,204.52437052094984,213.51295911578381,204.5898628744419,213.40202695776662,204.67232215873562,213.2648298706855,204.77614698330095,213.0956474660928,204.90687805377974,212.88846085602856,205.07149575486045,212.63692465193458,205.2787958784458,212.33286393896773,205.53986437311028,211.9708962376573,205.8686905742157,211.5489999019576,206.28295391409077,211.0591733746828,206.80485559641662,210.51818078998193,207.46271753567711,209.944920881276,208.2921978249463,209.38608549293778,209.33815287742726,208.94575256721726,210.6575457512149,208.76552683805568,212.32288073935246,208.9762886179153,214.42086145045607,209.7009581013969,217.05912451718586,210.94230060901762,220.3150462223837,212.59520620965753,224.3146959361323,215.097459051102,228.6277099118934,221.98683055296544,233.19560234609511,224.8778508346772,238.2877540107001,229.28496557078967,243.6697154529075,234.11460934353244,249.86578564532692,236.58869436722844,206.66183891959926,208.6167563497566,206.66348881142326,208.61573316142704,206.6655659080273,208.61444577056537,206.66818082701232,208.61282597338487,206.67147282969188,208.61078847111742,206.6756172388504,208.6082322296591,206.68083477783142,208.60502607096083,206.6874033288436,208.6010010364055,206.69567273751036,208.5959629951457,206.706083453427,208.58965619263924,206.7191900015599,208.58176657244238,206.73569053784817,208.57188589638835,206.7564640683763,208.5595497285816,206.78261732277767,208.54420161744682,206.81554379167758,208.52517368729082,206.85699809375262,208.5016073735507,206.90918966699024,208.47251562236855,206.97490082788545,208.43683598148706,207.05763557182567,208.39383199129045,207.1618071754856,208.34246143771213,207.29297480853816,208.2818302266305,207.45814209909977,208.21178470691623,207.6661340985653,208.13342205745778,207.92807358743292,208.04985353531916,208.257983464123,207.9687327179301,208.67313261176048,207.9404921184809,209.19585357018263,207.9055119738361,209.85384506418742,207.97824062737516,210.6819778423094,208.12056576912028,211.72485594474216,208.445607787946,213.03850452550154,208.97579323627943,214.6931116063512,209.75218827634686,216.77688688256436,210.83726759482767,219.3944850793651,212.34852233611326,222.66943857022176,214.33406276689524,226.7294222792886,216.7652418132294,231.61499104704228,220.99803809083318,237.1964051879302,225.05741522472306,243.28282498631813,231.3345552359571,249.4474979377252,235.35425987950637,256.1582215177138,241.18704693293157,207.11260132816165,207.54498793849723,207.11424567578234,207.54455370968816,207.1163157926001,207.54400821395527,207.11892192447942,207.54332212642856,207.12220286472905,207.54246089413627,207.12633334692393,207.54138553556248,207.13153335259636,207.54003568854552,207.13807983000515,207.53834200820936,207.14632144889794,207.53623036930097,207.15669717836684,207.53358642609481,207.16975967927806,207.53033487636273,207.1862047603979,207.52631075702692,207.20690847224807,207.5213364468314,207.23297382260114,207.51523702067047,207.26578961490952,207.50774057973706,207.30710456446786,207.4985905313891,207.35912067325464,207.48757342287428,207.4246130331632,207.47467924164235,207.50708280906866,207.4597563883759,207.6109206736861,207.4436308320193,207.74166789409279,207.42771264493243,207.9063055041199,207.41441604633954,208.11363965583558,207.40618584952438,208.37475217949086,207.40868999343033,208.70361718121623,207.43155996389453,209.11786177175458,207.48713623683997,209.63972661748818,207.59792811930234,210.29730956828809,207.79286053444758,211.12611379271289,208.09615798915272,212.17101955335266,208.55058868411294,213.4888255281367,209.19289502879866,215.15153985595106,210.0501765963193,217.24702884293512,211.17876224104623,219.87092536753002,212.64499348340794,223.15969948744257,214.52603045125258,227.29291477615155,216.95126983952719,232.41331803767196,220.2328384194171,238.25087286191814,225.42325472004418,244.29667328273948,232.55214169810117,250.23024246103213,237.25991323947386,257.2004765150911,241.81153328093896
202.72164622237355,212.11758586573708,202.7233084148636,212.11544937881823,202.72540099719907,212.11276072385837,202.72803541174028,212.1093771960104,202.73135195814862,212.10512463147003,202.7355272664714,212.0997781387874,202.74078370589365,212.0930621984413,202.74740123076555,212.08461479401342,202.755732295622,212.07399846737363,202.76622063486104,212.06067209626156,202.77942490937096,212.04395061500952,202.7960484828586,212.0229429955978,202.81697691910676,211.99658135148695,202.84332520579127,211.9635728825813,202.87649723358342,211.92236372940113,202.91826072004636,211.87109331808713,202.97084160320657,211.80712585845328,203.03704298696948,211.72773850122257,203.12039506045198,211.62974939078455,203.22534411423177,211.5091523459537,203.35749094022088,211.3618178421273,203.52389166133122,211.18310219848104,203.7334375675423,210.9701840292705,203.9973350693658,210.72074365036767,204.32971273122436,210.4357872077305,204.74850452434248,210.12233346292493,205.27612215950626,209.79006278245657,205.94095738915337,209.47046599731416,206.778893993987,209.21194249482622,207.83506115211995,209.23923665478824,209.1620767465356,209.5594545008433,210.8233308846318,210.34211525028707,212.89627039456244,210.87662236517895,215.50228583766616,211.87248028013954,218.70026393174777,215.0276452371709,222.448470792746,217.21573533288026,227.12051463322564,219.17848108766765,232.93612404753867,222.42259276921857,240.11423724521234,226.58710243883635,248.28127672254,232.55858094630824,255.6212554732486,239.48557375737917,205.0133263718676,208.03791286595353,205.01495927142213,208.0372049960349,205.01701497595525,208.03631522259937,205.01960296380645,208.0351972577926,205.02286106201942,208.03379173953496,205.02696278770156,208.03202798088904,205.0321265909228,208.0298185181644,205.0386274919134,208.02704288491793,205.04681173312662,208.02356840953362,205.05711522779342,208.01922888750892,205.07008678955142,208.01380277201406,205.08641738359483,208.00704044158874,205.10697696243216,207.99861428656592,205.13286085639183,207.98817541856886,205.16544820280188,207.97534488391378,205.20647554677026,207.95966297910942,205.25812956692477,207.94058882708237,205.32316391778238,207.91760979277944,205.4050464961556,207.89010718677923,205.50814824496985,207.85670676950494,205.63797072910222,207.8188321199134,205.80144478412083,207.77768503186473,206.0073054544834,207.73511656295386,206.26656228043748,207.69768500920463,206.59312520496982,207.67840210128833,207.0045006368517,207.68809920590567,207.52275916587925,207.74193488608572,208.17586285939916,207.86493070559968,208.99913212306484,208.09994405389537,210.03702188647168,208.47641933268847,211.3467012340598,209.04765500131592,213.00159724865142,209.8692403718166,215.0912580424749,210.96565533463098,217.733685250144,212.38995040129126,221.08019154391573,214.2048214470455,225.2997290503638,216.54989402990773,230.54202265493885,219.47780409777198,236.94792038116884,223.23020039204013,244.3483624872373,228.2424814442948,251.22268458499966,236.43095790626467,257.75490770694034,240.46349770258627,206.0959515783216,207.33178413922823,206.09758787127137,207.33151283082105,206.09964784786501,207.33117317480932,206.10224121396735,207.33074712475536,206.10550608307005,207.33021602502944,206.10961633291242,207.32955226661417,206.11479086759806,207.32872682509452,206.1213052789908,207.3276985715912,206.129506529251,207.32641329173148,206.13983143776474,207.3248016224984,206.15282995910997,207.32280203153834,206.1691944950861,207.32033571836476,206.18979680717513,207.31729515682542,206.21573450369144,207.31368688231936,206.2483895907659,207.30938986000143,206.2895022266812,207.30440533150275,206.34126364126405,207.2986941667631,206.40643322258393,207.2924651952325,206.4884860917981,207.2858882787077,206.59179916072856,207.2795503705976,206.7218857956612,207.27471808999377,206.8856915247928,207.27210826712997,207.09196821428122,207.2795562752723,207.3517473252267,207.29988559062093,207.67893597137126,207.34489901743953,208.09107382471046,207.43202547110346,208.61032018649996,207.57417572619516,209.2646393420912,207.79549395462277,210.08967146130516,208.11725333239252,211.13150645828466,208.58510912430245,212.44642743854254,209.2312312145374,214.1061222298046,210.0924352134891,216.20159178672228,211.18922814165157,218.84645193545487,212.70892945370804,222.1761374047769,214.5393057629235,226.35406088840676,216.94415303066302,231.518066850936,220.0722412697861,237.77270349366933,223.74210983732692,245.01263502057247,229.43385893012476,251.5691074601452,236.30000422162786,258.612439133066,241.6042315183905
208.45149605450337,207.8322478091375,208.45314241871162,207.83254418370217,208.45521507421054,207.8329181674404,208.45782440201702,207.83338930533824,208.46110936556892,207.83398288722532,208.46524491259285,207.83473050037543,208.470451294177,207.83567744648235,208.47700579785925,207.8368808758292,208.48525752040157,207.8384049743357,208.49564596829615,207.84033799043084,208.5087244786712,207.84279168043463,208.52518971120708,207.8458950901835,208.54591878694825,207.849851034232,208.57201606024478,207.85490274184053,208.6048720279956,207.86144021705837,208.64623753457482,207.86994275464605,208.69831725780435,207.88097059826316,208.76388750785094,207.89531601015125,208.84644469696144,207.9145246447102,208.95039252091325,207.939607898265,209.08127803335822,207.97266497601856,209.24608952296367,208.01655763501435,209.45363259298492,208.07630200319775,209.71500532282315,208.15656700077864,210.04419916892093,208.26783787962376,210.45885975597912,208.42203610650608,210.98125149429808,208.63303556675714,211.63950141149272,208.9236367366131,212.46914504009334,209.31578962189278,213.5150643690738,209.83407262623962,214.83411768711798,210.512756956945,216.4983929192086,211.38465753397122,218.59922789675045,212.4899822967259,221.2472074749664,213.89666885268622,224.5825797072166,215.68837872142228,228.7564399012856,217.92605277081736,233.9293906015057,221.45712150258515,240.30309679282934,226.47106229505604,247.26996347178977,233.75708292527534,255.26283564892552,238.631673161499,264.42195592112756,248.7241794822439,206.42535970130606,208.10983278891732,206.42699548938904,208.10968681775822,206.4290548302052,208.1095048734428,206.4316473956132,208.10927642715484,206.43491125622919,208.10898952780366,206.43902023571354,208.10862950338839,206.44419316992696,208.10818753106847,206.4507055645646,208.1076451079726,206.45890427290053,208.10696538530124,206.46922597659875,208.10612284152438,206.48222045583438,208.10509043432165,206.49857989123169,208.10383322611648,206.51917576326724,208.10233740447921,206.54510532242958,208.10056742069725,206.57775011793623,208.0985901908951,206.61884972264406,208.0964125525434,206.67059461319323,208.0940052557391,206.73574320379282,208.09148180863573,206.81776934890246,208.08938141047125,206.92104830115025,208.08837523689283,207.0510912356847,208.08952735931632,207.21484116066225,208.09502014468708,207.42104649661002,208.1080696818214,207.68073305172666,208.1337249513427,208.0078158917002,208.18002976915113,208.41982454965316,208.25805821032515,208.93887218188115,208.3865369678083,209.5928899936344,208.58868761198482,210.41714848697455,208.8930831330464,211.4556623152483,209.3516619136771,212.7653343218735,209.97552306717137,214.4178205458214,210.8113840144768,216.50074571183538,211.94209732840676,219.1263623733235,213.3139236444445,222.4429036568763,215.0918974088388,226.6317299820768,217.35652453757277,231.83773087212097,220.0431131345294,238.3315474936612,223.76575899069692,245.9625394067655,228.80391584552555,254.42681246655889,236.1790206052623,264.06815474563064,243.43675972777484,206.877522970796,207.99013105499827,206.87915169861708,207.98938311327723,206.88120215108486,207.98844445179674,206.8837835267167,207.9872647409141,206.887033300226,207.98578079677438,206.89112454507247,207.9839153532715,206.89627515266628,207.98157300699515,206.9027594397019,207.97863283580364,206.91092276257947,207.9749469110538,206.92119991849185,207.97032170008836,206.93413831517688,207.9645372721995,206.95042714649148,207.95729183440918,206.9709341327233,207.94830488942407,206.99675179044885,207.93716050787302,207.02925838204072,207.92290940615268,207.0701845656909,207.90516980682983,207.1217111895728,207.8834583473503,207.1865798383033,207.85684790157342,207.26824890069153,207.8256014518043,207.37107925178333,207.78899548551175,207.50055779165174,207.74688272467745,207.6635977579158,207.7009842788954,207.86891021618547,207.6521638875662,208.12747414443814,207.60584140371745,208.45313092359856,207.57042435704614,208.86333702924972,207.55572698700564,209.38011840564022,207.58844561022846,210.0312817394704,207.69797242550044,210.852044628309,207.92577660034942,211.88677620271994,208.31091054508454,213.19178014212793,208.9147116686826,214.83859652989452,209.76651707984703,216.91796736839348,210.9007258946078,219.54512783308357,212.35723871221043,222.86717627680468,214.13964343585334,227.04772868106,216.6489458182223,232.25918477491362,219.8610354088335,238.62692015801696,224.7108467452256,246.0836247940772,230.17036412057993,254.30737155619858,235.80102455192795,262.58482361186833,243.10419768613792
