Historical_N,omega,epsilon_N,simulation_id,n_estimators,max_depth,Pred_MSE,Train_Cost,Test_Cost,Service_Level,Time
25,0.9,0.01,5,10,15,205.9081852,207.2736904,289.1559806,70.386,0.527060032
25,0.9,0.01,6,10,15,198.6543315,203.5260197,227.1262073,71.08,0.52904129
25,0.9,0.01,7,10,15,222.193118,204.9550602,224.4336282,74.321,0.535126925
25,0.9,0.01,8,10,5,312.5124754,205.1860936,289.1762946,69.922,0.533552408
25,0.9,0.01,9,10,15,276.6576503,205.7428479,290.8006516,68.84,0.54131484
25,0.9,0.01,10,10,5,265.1220696,204.9638182,291.9610641,67.959,0.542038918
25,0.9,0.01,11,10,5,231.7881623,203.012752,230.2868916,74.703,0.531680346
25,0.9,0.01,12,10,15,307.0146024,207.6149399,222.9807624,77.609,0.53896594
25,0.9,0.01,13,10,5,266.5023399,205.1557902,223.3263777,77.107,0.541498661
25,0.9,0.01,14,10,5,232.7345441,205.0460272,289.4309975,69.754,0.539009571
25,0.9,0.01,15,10,10,206.1622561,207.2332581,290.4022407,69.671,0.538227797
25,0.9,0.01,16,10,10,246.1348567,203.9674049,291.5263511,67.358,0.533116817
25,0.9,0.01,17,10,15,237.3395991,203.7088811,292.5711795,67.855,0.536538839
25,0.9,0.01,18,10,10,276.471251,205.6034705,224.0835354,74.95,0.536141872
25,0.9,0.01,19,10,5,208.8671931,203.4620815,234.0240643,65.91,0.535511017
25,0.9,0.01,20,10,10,312.2722792,202.7821417,248.2890109,72.068,0.528033733
25,0.9,0.01,21,10,15,175.405984,202.2774469,300.6032078,60.177,0.533326149
25,0.9,0.01,22,10,15,303.9761539,204.6211803,258.4605928,69.918,0.538915634
25,0.9,0.01,23,10,5,270.9499876,203.9049978,247.3722444,73.246,0.537495613
25,0.9,0.01,24,10,10,297.747936,204.9804788,224.3908454,73.794,0.531541824
25,0.9,0.01,25,10,5,230.7602075,203.6411695,225.3258303,69.609,0.530170441
25,0.9,0.01,26,10,5,227.3025337,207.4295629,222.9553755,78.493,0.538963556
25,0.9,0.01,27,10,10,258.4041468,200.887172,296.4858917,62.966,0.5270648
25,0.9,0.01,28,10,5,305.1192252,204.4245078,291.3134972,68.442,0.531132221
25,0.9,0.01,29,10,10,338.7502032,203.4037042,292.6338096,64.73,0.52933526
25,0.9,0.031622777,0,10,15,226.4839996,202.1290146,294.1625116,63.891,0.530889034
25,0.9,0.031622777,1,10,15,273.1166111,202.4325824,224.9402004,73.27,0.535045624
25,0.9,0.031622777,2,10,5,223.0558682,203.6004297,292.9314036,65.391,0.534763813
25,0.9,0.031622777,3,10,10,228.6152996,205.903399,223.5994285,74.326,0.535604954
25,0.9,0.031622777,4,10,5,321.0502102,204.4876494,290.9117037,68.382,0.54714942
25,0.9,0.031622777,5,10,15,205.9081852,207.4079438,288.8263411,70.488,0.530185461
25,0.9,0.031622777,6,10,15,198.6543315,203.6596793,226.8392722,71.293,0.531484604
25,0.9,0.031622777,7,10,10,222.193118,205.0885795,224.1885453,74.538,0.53354001
25,0.9,0.031622777,8,10,5,312.5124754,205.3193955,288.8474935,70.037,0.533042908
25,0.9,0.031622777,9,10,15,276.6576503,205.8765196,290.4622607,68.937,0.541766644
25,0.9,0.031622777,10,10,5,265.1220696,205.0975979,291.6169927,68.069,0.539754152
25,0.9,0.031622777,11,10,5,231.7881623,203.146517,230.0114175,74.917,0.530109882
25,0.9,0.031622777,12,10,15,307.0146024,207.7493106,222.7616071,77.825,0.53662467
25,0.9,0.031622777,13,10,5,266.5023399,205.2891211,223.1008661,77.32,0.540596962
25,0.9,0.031622777,14,10,15,232.7345441,205.1794475,289.1012515,69.859,0.539382935
25,0.9,0.031622777,15,10,5,206.1622561,207.3678415,290.0656017,69.796,0.53698349
25,0.9,0.031622777,16,10,10,246.1348567,204.1005737,291.1847987,67.484,0.530385733
25,0.9,0.031622777,17,10,15,237.3395991,203.8425051,292.2222589,67.968,0.534380913
25,0.9,0.031622777,18,10,10,276.471251,205.7375963,223.8450033,75.173,0.538249969
25,0.9,0.031622777,19,10,5,208.8671931,203.5962252,233.7036732,66.152,0.537030458
25,0.9,0.031622777,20,10,10,312.2722792,202.9147213,247.9834169,72.231,0.529291153
25,0.9,0.031622777,21,10,15,175.405984,202.4114776,300.2121971,60.299,0.535005331
25,0.9,0.031622777,22,10,10,303.9761539,204.7544895,258.1487055,70.055,0.534733295
25,0.9,0.031622777,23,10,10,270.9499876,204.0382425,247.0773182,73.403,0.537730932
25,0.9,0.031622777,24,10,10,297.747936,205.1144948,224.1483154,74.022,0.532155514
25,0.9,0.031622777,25,10,10,230.7602075,203.7743847,225.0727353,69.852,0.529740334
25,0.9,0.031622777,26,10,5,227.3025337,207.5639959,222.7362161,78.702,0.538747311
25,0.9,0.031622777,27,10,10,258.4041468,201.0199881,296.1179484,63.095,0.527095556
25,0.9,0.031622777,28,10,5,305.1192252,204.5576086,290.9719281,68.563,0.528785229
25,0.9,0.031622777,29,10,10,338.7502032,203.5366987,292.2875014,64.841,0.533854008
25,0.9,0.1,0,10,15,226.4839996,202.549455,293.039746,64.271,0.530684471
25,0.9,0.1,1,10,15,273.1166111,202.8531835,224.1631816,73.937,0.532185555
25,0.9,0.1,2,10,5,223.0558682,204.0241648,291.840567,65.754,0.53449297
25,0.9,0.1,3,10,10,228.6152996,206.3268467,222.8881031,75.0,0.537968159
25,0.9,0.1,4,10,5,321.0502102,204.9092427,289.8418518,68.729,0.540355206
25,0.9,0.1,5,10,15,205.9081852,207.8326632,287.7922361,70.843,0.530449867
25,0.9,0.1,6,10,15,198.6543315,204.0825248,225.9572586,72.002,0.532010078
25,0.9,0.1,7,10,10,222.193118,205.5109785,223.4406365,75.234,0.534062862
25,0.9,0.1,8,10,5,312.5124754,205.7411046,287.8159017,70.367,0.532763004
25,0.9,0.1,9,10,15,276.6576503,206.2993603,289.326506,69.468,0.542653084
25,0.9,0.1,10,10,5,265.1220696,205.5206969,290.3750035,68.748,0.537987232
25,0.9,0.1,11,10,5,231.7881623,203.569694,229.1602527,75.587,0.532223225
25,0.9,0.1,12,10,10,307.0146024,208.174402,222.0907771,78.459,0.538210869
25,0.9,0.1,13,10,5,266.5023399,205.7109232,222.4111754,77.956,0.540747643
25,0.9,0.1,14,10,15,232.7345441,205.601531,288.0661185,70.192,0.540322781
25,0.9,0.1,15,10,15,206.1622561,207.7936058,289.009142,70.149,0.536898136
25,0.9,0.1,16,10,10,246.1348567,204.521863,290.1127748,67.851,0.530333281
25,0.9,0.1,17,10,15,237.3395991,204.2652359,291.1276691,68.369,0.532427788
25,0.9,0.1,18,10,10,276.471251,206.1619138,223.1159776,75.855,0.534825802
25,0.9,0.1,19,10,5,208.8671931,204.0206026,226.9863269,67.456,0.536766529
25,0.9,0.1,20,10,10,312.2722792,203.3341471,247.031214,72.703,0.530392408
25,0.9,0.1,21,10,15,175.405984,202.8355,298.9846188,60.711,0.537571192
25,0.9,0.1,22,10,10,303.9761539,205.1762221,257.1764123,70.453,0.536813259
25,0.9,0.1,23,10,15,270.9499876,204.4597708,241.9956575,74.147,0.539751291
25,0.9,0.1,24,10,5,297.747936,205.5384648,223.4076083,74.679,0.532693863
25,0.9,0.1,25,10,10,230.7602075,204.1958223,224.2983013,70.587,0.529789448
25,0.9,0.1,26,10,10,227.3025337,207.9892841,222.0662848,79.319,0.539768219
25,0.9,0.1,27,10,10,258.4041468,201.4401653,294.9637863,63.476,0.52774024
25,0.9,0.1,28,10,5,305.1192252,204.9786834,289.900355,68.918,0.53101182
25,0.9,0.1,29,10,10,338.7502032,203.9574372,291.2003183,65.221,0.53356266
25,0.9,0.316227766,0,10,15,226.4839996,203.8807502,289.5742952,65.466,0.532317877
25,0.9,0.316227766,1,10,15,273.1166111,204.1849744,221.9640879,76.015,0.5343647
25,0.9,0.316227766,2,10,5,223.0558682,205.3658749,288.472816,66.941,0.537441015
25,0.9,0.316227766,3,10,10,228.6152996,207.6676457,220.8631172,77.15,0.535598755
25,0.9,0.316227766,4,10,5,321.0502102,206.2441702,286.5399815,69.889,0.542602777
25,0.9,0.316227766,5,10,15,205.9081852,209.1774734,284.6043338,71.923,0.528414965
25,0.9,0.316227766,6,10,15,198.6543315,205.4214494,223.4192286,74.212,0.531751156
25,0.9,0.316227766,7,10,15,222.193118,206.8484633,221.3141208,77.343,0.534430265
25,0.9,0.316227766,8,10,10,312.5124754,207.0763806,274.0119813,71.736,0.534042835
25,0.9,0.316227766,9,10,15,276.6576503,207.6381109,286.0521147,70.607,0.539340019
25,0.9,0.316227766,10,10,5,265.1220696,206.8602753,287.0496539,69.908,0.541493654
25,0.9,0.316227766,11,10,5,231.7881623,204.9096493,226.6901568,77.623,0.532755136
25,0.9,0.316227766,12,10,15,307.0146024,209.5203971,220.189886,80.493,0.537437201
25,0.9,0.316227766,13,10,5,266.5023399,207.0465077,220.4527015,79.987,0.543034315
25,0.9,0.316227766,14,10,5,232.7345441,206.9379933,284.8752351,71.283,0.540652037
25,0.9,0.316227766,15,10,15,206.1622561,209.1417354,285.7498804,71.272,0.535879135
25,0.9,0.316227766,16,10,10,246.1348567,205.8558265,286.8045604,68.973,0.530365705
25,0.9,0.316227766,17,10,15,237.3395991,205.6037765,287.7517271,69.495,0.53592968
25,0.9,0.316227766,18,10,10,276.471251,207.5054683,221.0442581,77.902,0.538830042
25,0.9,0.316227766,19,10,5,208.8671931,205.3643869,229.8366918,69.216,0.537396193
25,0.9,0.316227766,20,10,10,312.2722792,204.6622093,244.173585,74.332,0.530063868
25,0.9,0.316227766,21,10,5,175.405984,204.1781818,295.1945309,61.976,0.53657341
25,0.9,0.316227766,22,10,15,303.9761539,206.5115765,254.2317664,71.693,0.538484812
25,0.9,0.316227766,23,10,10,270.9499876,205.7944808,243.3917894,75.291,0.536651611
25,0.9,0.316227766,24,10,10,297.747936,206.8809196,221.3022547,76.783,0.53395462
25,0.9,0.316227766,25,10,10,230.7602075,205.5302666,222.0878731,72.759,0.530089378
25,0.9,0.316227766,26,10,5,227.3025337,209.3359018,220.1674058,81.272,0.537642717
25,0.9,0.316227766,27,10,10,258.4041468,202.7706398,291.403054,64.677,0.527182579
25,0.9,0.316227766,28,10,5,305.1192252,206.3119704,286.5932384,70.081,0.530190706
25,0.9,0.316227766,29,10,10,338.7502032,205.2896586,287.8459007,66.39,0.534245253
25,0.9,1.0,0,10,10,226.4839996,208.1082072,279.4752148,69.228,0.533302784
25,0.9,1.0,1,10,15,273.1166111,208.4138765,221.2065065,81.417,0.542778969
25,0.9,1.0,2,10,5,223.0558682,209.6226942,278.1158299,71.455,0.538860321
25,0.9,1.0,3,10,10,228.6152996,211.9250935,216.5409062,83.248,0.535923481
25,0.9,1.0,4,10,5,321.0502102,210.4821733,276.7623266,73.821,0.543103456
25,0.9,1.0,5,10,15,205.9081852,213.447505,275.3517094,75.214,0.52952981
25,0.9,1.0,6,10,15,198.6543315,209.6732725,217.7857001,80.665,0.530328751
25,0.9,1.0,7,10,15,222.193118,211.094912,220.57468,82.987,0.537747145
25,0.9,1.0,8,10,5,312.5124754,211.3161104,263.6270407,78.6,0.533214808
25,0.9,1.0,9,10,15,276.6576503,211.8890236,276.5393695,74.037,0.540994406
25,0.9,1.0,10,10,5,265.1220696,211.1138775,277.3777891,73.383,0.538328171
25,0.9,1.0,11,10,5,231.7881623,209.1645539,216.9110229,83.986,0.530391216
25,0.9,1.0,12,10,15,307.0146024,213.7942629,216.2040979,86.039,0.538581133
25,0.9,1.0,13,10,5,266.5023399,211.2866877,216.3033716,85.815,0.543358326
25,0.9,1.0,14,10,5,232.7345441,211.1813655,275.5430401,74.693,0.539895535
25,0.9,1.0,15,10,5,206.1622561,213.422414,276.2838284,74.679,0.535748243
25,0.9,1.0,16,10,10,246.1348567,210.0915568,277.1865012,72.52,0.534642935
25,0.9,1.0,17,10,15,237.3395991,209.8541724,277.9306349,73.075,0.532753944
25,0.9,1.0,18,10,15,276.471251,211.7716823,216.6103985,83.788,0.539269209
25,0.9,1.0,19,10,5,208.8671931,209.6317124,218.3950401,76.723,0.53958869
25,0.9,1.0,20,10,10,312.2722792,208.8791988,248.4460534,78.338,0.53100729
25,0.9,1.0,21,10,15,175.405984,208.4422429,284.12285,65.82,0.53424859
25,0.9,1.0,22,10,10,303.9761539,210.7516004,246.1223891,75.403,0.538096666
25,0.9,1.0,23,10,10,270.9499876,210.0324693,232.4141346,79.999,0.535378933
25,0.9,1.0,24,10,10,297.747936,211.1436444,216.7805175,82.759,0.534734011
25,0.9,1.0,25,10,10,230.7602075,209.7676381,217.2597152,79.266,0.532806873
25,0.9,1.0,26,10,5,227.3025337,213.6117359,216.1892078,86.624,0.537848949
25,0.9,1.0,27,10,10,258.4041468,206.9956222,281.0146516,68.472,0.527797461
25,0.9,1.0,28,10,5,305.1192252,210.5454689,276.8969012,73.788,0.530342579
25,0.9,1.0,29,10,10,338.7502032,209.5198787,278.0837805,70.123,0.534594297
25,0.9,3.16227766,0,10,15,226.4839996,221.6531039,247.0611473,80.4,0.532735586
25,0.9,3.16227766,1,10,15,273.1166111,221.951737,216.3231396,94.376,0.536923409
25,0.9,3.16227766,2,10,5,223.0558682,223.2564316,232.7026692,87.459,0.537218332
25,0.9,3.16227766,3,10,10,228.6152996,225.5653282,216.2694731,95.139,0.536834955
25,0.9,3.16227766,4,10,5,321.0502102,224.0552597,254.3003424,83.182,0.542425871
25,0.9,3.16227766,5,10,15,205.9081852,227.1257402,244.8464723,85.36,0.53187871
25,0.9,3.16227766,6,10,15,198.6543315,223.2988356,215.8430562,93.788,0.535644531
25,0.9,3.16227766,7,10,15,222.193118,224.7004803,216.2093434,95.161,0.535896063
25,0.9,3.16227766,8,10,5,312.5124754,224.8936656,237.8719031,89.54,0.536000252
25,0.9,3.16227766,9,10,15,276.6576503,225.5080056,254.2120827,83.231,0.543092966
25,0.9,3.16227766,10,10,5,265.1220696,224.7421023,254.6443744,82.603,0.544718742
25,0.9,3.16227766,11,10,5,231.7881623,222.7980347,216.1388554,95.433,0.534935713
25,0.9,3.16227766,12,10,5,307.0146024,227.4848659,216.5261569,96.743,0.539214849
25,0.9,3.16227766,13,10,5,266.5023399,224.8698001,216.4435318,96.371,0.543850183
25,0.9,3.16227766,14,10,15,232.7345441,224.7728986,253.8211253,83.369,0.54335475
25,0.9,3.16227766,15,10,5,206.1622561,227.1337271,240.0451727,85.029,0.538168192
25,0.9,3.16227766,16,10,10,246.1348567,223.659402,254.5193291,82.103,0.535642385
25,0.9,3.16227766,17,10,15,237.3395991,223.4730315,254.8453003,82.703,0.534797907
25,0.9,3.16227766,18,10,10,276.471251,225.4401715,216.2904335,95.101,0.536443233
25,0.9,3.16227766,19,10,15,208.8671931,223.3069375,220.9141624,85.002,0.542301655
25,0.9,3.16227766,20,10,10,312.2722792,222.3781393,223.1357884,91.002,0.532541752
25,0.9,3.16227766,21,10,15,175.405984,222.1093302,257.7457078,77.469,0.53742981
25,0.9,3.16227766,22,10,15,303.9761539,224.3293243,224.8866095,87.445,0.535641193
25,0.9,3.16227766,23,10,5,270.9499876,223.6042294,222.8461128,90.384,0.539023876
25,0.9,3.16227766,24,10,10,297.747936,224.8009854,217.1883122,93.338,0.536981344
25,0.9,3.16227766,25,10,5,230.7602075,223.3299909,220.7785655,86.7,0.532782555
25,0.9,3.16227766,26,10,5,227.3025337,227.3068922,219.2743284,96.156,0.540756702
25,0.9,3.16227766,27,10,10,258.4041468,220.5322868,256.3605354,79.261,0.531658888
25,0.9,3.16227766,28,10,5,305.1192252,224.1059831,254.3622032,83.17,0.532549858
25,0.9,3.16227766,29,10,10,338.7502032,223.0617695,254.7190002,81.052,0.534443378
25,0.9,10.0,0,10,15,226.4839996,266.5415999,241.6297839,97.89,0.53216815
25,0.9,10.0,1,10,15,273.1166111,266.8683501,240.1313024,99.999,0.536529303
25,0.9,10.0,2,10,10,223.0558682,268.0436607,240.6115711,99.742,0.547193527
25,0.9,10.0,3,10,10,228.6152996,268.812936,254.4857389,99.932,0.536157131
25,0.9,10.0,4,10,5,321.0502102,268.8670024,242.1623883,98.06,0.5452528
25,0.9,10.0,5,10,15,205.9081852,268.3300657,258.5149005,99.995,0.531947374
25,0.9,10.0,6,10,15,198.6543315,266.8966442,246.5200903,99.79,0.537460327
25,0.9,10.0,7,10,15,222.193118,269.5158208,241.2977558,99.999,0.537458658
25,0.9,10.0,8,10,10,312.5124754,269.745349,241.2571866,99.706,0.538682461
25,0.9,10.0,9,10,15,276.6576503,269.7631928,255.4381411,99.985,0.544092894
25,0.9,10.0,10,10,5,265.1220696,268.8658805,254.034076,99.985,0.542547703
25,0.9,10.0,11,10,5,231.7881623,266.0317347,251.3230503,99.951,0.534028292
25,0.9,10.0,12,10,15,307.0146024,267.4812913,256.47293,99.983,0.539017439
25,0.9,10.0,13,10,5,266.5023399,269.6725997,240.5002939,99.999,0.546970606
25,0.9,10.0,14,10,5,232.7345441,269.5999123,242.7019225,98.195,0.545029879
25,0.9,10.0,15,10,10,206.1622561,265.7553288,255.6815044,99.989,0.540068626
25,0.9,10.0,16,10,10,246.1348567,268.5236862,242.0679437,98.077,0.53481102
25,0.9,10.0,17,10,15,237.3395991,267.091135,251.6990112,99.949,0.540572643
25,0.9,10.0,18,10,10,276.471251,267.5966136,253.9629001,99.965,0.538395405
25,0.9,10.0,19,10,15,208.8671931,264.017766,244.4251842,98.436,0.541393042
25,0.9,10.0,20,10,10,312.2722792,267.2243095,240.4699103,99.914,0.53170228
25,0.9,10.0,21,10,15,175.405984,262.5541876,239.2954997,97.468,0.536308289
25,0.9,10.0,22,10,10,303.9761539,269.1651276,242.5837856,98.164,0.536573648
25,0.9,10.0,23,10,5,270.9499876,268.4683499,240.9095744,99.83,0.539055347
25,0.9,10.0,24,10,10,297.747936,268.4490619,253.8784984,99.962,0.534209013
25,0.9,10.0,25,10,5,230.7602075,268.209935,239.8839532,99.998,0.534391165
25,0.9,10.0,26,10,5,227.3025337,267.1573115,256.8360812,99.991,0.537477732
25,0.9,10.0,27,10,10,258.4041468,265.4156415,241.4137258,97.856,0.532923222
25,0.9,10.0,28,10,5,305.1192252,268.9283606,242.1248273,98.056,0.532693386
25,0.9,10.0,29,10,10,338.7502032,267.9497798,242.0913399,97.993,0.53725791
50,0.0,0.0,0,30,5,0.0,205.0319577,208.2429445,85.407,0.323405027
50,0.0,0.0,1,40,15,0.0,206.2457562,207.913191,91.219,0.323387146
50,0.0,0.0,2,50,15,0.0,206.6554669,208.6207184,88.233,0.326518297
50,0.0,0.0,3,150,10,0.0,205.00702,208.0406597,87.503,0.326370716
50,0.0,0.0,4,100,15,0.0,206.4190421,208.1104051,90.291,0.323931932
50,0.0,0.0,5,150,5,0.0,205.8986903,210.8824627,86.674,0.325358868
50,0.0,0.0,6,100,10,0.0,209.0952741,207.7715856,92.719,0.326393127
50,0.0,0.0,7,40,15,0.0,204.6283301,209.5560751,85.357,0.328681469
50,0.0,0.0,8,30,15,0.0,208.3407123,207.5036313,93.206,0.325198412
50,0.0,0.0,9,10,5,0.0,206.4529497,208.2287193,90.362,0.327100515
50,0.0,0.0,10,40,5,0.0,207.8746325,208.5403306,90.654,0.326806784
50,0.0,0.0,11,100,10,0.0,208.1707439,207.4167654,92.563,0.324523926
50,0.0,0.0,12,30,15,0.0,205.7117767,207.4021091,88.267,0.328084946
50,0.0,0.0,13,10,15,0.0,205.8352946,208.756084,88.81,0.329117537
50,0.0,0.0,14,30,15,0.0,204.2820313,208.6318343,85.167,0.328829288
50,0.0,0.0,15,100,5,0.0,207.9471804,208.2275296,90.006,0.325371504
50,0.0,0.0,16,20,10,0.0,205.9334734,208.5743124,86.144,0.324360132
50,0.0,0.0,17,20,15,0.0,206.5848089,207.488475,89.322,0.327124357
50,0.0,0.0,18,10,10,0.0,206.7494681,208.3032264,89.745,0.327849627
50,0.0,0.0,19,40,5,0.0,204.6984202,207.9063441,84.108,0.323875189
50,0.0,0.0,20,100,15,0.0,206.8532949,207.8130076,90.813,0.326880455
50,0.0,0.0,21,30,10,0.0,205.1123273,209.1965406,87.067,0.324537516
50,0.0,0.0,22,150,10,0.0,204.5809019,208.0085982,87.115,0.329008341
50,0.0,0.0,23,40,10,0.0,204.5103742,208.3279255,87.049,0.328784943
50,0.0,0.0,24,10,15,0.0,206.4095483,207.8406016,90.673,0.325599194
50,0.0,0.0,25,150,15,0.0,206.1934416,208.2604149,88.085,0.325360298
50,0.0,0.0,26,30,10,0.0,206.1342671,208.9143032,89.389,0.329221725
50,0.0,0.0,27,40,5,0.0,204.3542579,211.06914,80.357,0.326053381
50,0.0,0.0,28,10,10,0.0,206.3986556,207.6747033,90.306,0.32891655
50,0.0,0.0,29,10,15,0.0,205.9554548,207.8391502,88.639,0.327225685
50,0.0,0.001,0,50,10,0.0,205.0381959,208.2415795,85.416,0.323084354
50,0.0,0.001,1,50,15,0.0,206.2520233,207.9121599,91.233,0.321947575
50,0.0,0.001,2,40,10,0.0,206.6618389,208.6167563,88.251,0.327821255
50,0.0,0.001,3,100,5,0.0,205.0133264,208.0379129,87.522,0.327326298
50,0.0,0.001,4,150,10,0.0,206.4253597,208.1098328,90.304,0.323467255
50,0.0,0.001,5,100,10,0.0,205.9050183,210.8762396,86.683,0.324032068
50,0.0,0.001,6,20,5,0.0,209.1016403,207.7703639,92.724,0.326710701
50,0.0,0.001,7,100,10,0.0,204.6346992,209.5493409,85.372,0.325256586
50,0.0,0.001,8,10,10,0.0,208.3470553,207.5027631,93.219,0.322707891
50,0.0,0.001,9,10,15,0.0,206.4592851,208.2269175,90.372,0.327735424
50,0.0,0.001,10,150,10,0.0,207.8810212,208.5384189,90.663,0.32618165
50,0.0,0.001,11,50,10,0.0,208.1770322,207.4178407,92.571,0.32316184
50,0.0,0.001,12,20,15,0.0,205.7181199,207.40134,88.277,0.323640823
50,0.0,0.001,13,30,15,0.0,205.841618,208.7520367,88.823,0.326022148
50,0.0,0.001,14,30,15,0.0,204.2883461,208.6267973,85.177,0.326941252
50,0.0,0.001,15,40,15,0.0,207.9534876,208.2270404,90.017,0.324908495
50,0.0,0.001,16,40,15,0.0,205.9398115,208.5706816,86.161,0.325642824
50,0.0,0.001,17,40,5,0.0,206.591126,207.4890277,89.336,0.324824095
50,0.0,0.001,18,30,15,0.0,206.7557769,208.2998669,89.759,0.321690083
50,0.0,0.001,19,100,15,0.0,204.7047905,207.9035387,84.121,0.325274706
50,0.0,0.001,20,30,5,0.0,206.8595883,207.8130971,90.82,0.32620883
50,0.0,0.001,21,100,15,0.0,205.1186601,209.1932205,87.078,0.324032545
50,0.0,0.001,22,20,5,0.0,204.587267,208.0062496,87.129,0.32922554
50,0.0,0.001,23,40,10,0.0,204.5167258,208.323555,87.063,0.326073885
50,0.0,0.001,24,10,15,0.0,206.4158648,207.8393193,90.683,0.324819326
50,0.0,0.001,25,150,15,0.0,206.1997761,208.2567239,88.093,0.326019287
50,0.0,0.001,26,150,10,0.0,206.1406041,208.9096841,89.4,0.324263096
50,0.0,0.001,27,30,15,0.0,204.3605302,211.0616286,80.375,0.325670242
50,0.0,0.001,28,150,15,0.0,206.405007,207.6736052,90.314,0.327275515
50,0.0,0.001,29,30,5,0.0,205.9617996,207.8377373,88.651,0.323251247
50,0.0,0.003162278,0,10,15,0.0,205.0516849,208.2386581,85.443,0.32225728
50,0.0,0.003162278,1,10,5,0.0,206.2655746,207.9099468,91.256,0.323199272
50,0.0,0.003162278,2,10,15,0.0,206.6756172,208.6082322,88.272,0.326103449
50,0.0,0.003162278,3,10,5,0.0,205.0269628,208.032028,87.545,0.326676846
50,0.0,0.003162278,4,10,10,0.0,206.4390202,208.1086295,90.33,0.323130369
50,0.0,0.003162278,5,30,10,0.0,205.9187013,210.8628227,86.708,0.325177193
50,0.0,0.003162278,6,30,5,0.0,209.1154061,207.767759,92.743,0.324653387
50,0.0,0.003162278,7,100,15,0.0,204.6484712,209.5348327,85.404,0.326688766
50,0.0,0.003162278,8,20,5,0.0,208.3607707,207.5009552,93.244,0.325047493
50,0.0,0.003162278,9,100,15,0.0,206.4729841,208.2230637,90.401,0.32732749
50,0.0,0.003162278,10,40,15,0.0,207.8948356,208.534325,90.689,0.326164961
50,0.0,0.003162278,11,30,10,0.0,208.1906296,207.4201891,92.589,0.323688984
50,0.0,0.003162278,12,40,10,0.0,205.7318359,207.3997039,88.308,0.324635744
50,0.0,0.003162278,13,30,10,0.0,205.8552911,208.7433192,88.859,0.327216864
50,0.0,0.003162278,14,150,5,0.0,204.3020005,208.6159671,85.207,0.326258421
50,0.0,0.003162278,15,100,5,0.0,207.9671256,208.2260029,90.032,0.32813859
50,0.0,0.003162278,16,100,10,0.0,205.9535164,208.562874,86.193,0.326024771
50,0.0,0.003162278,17,40,10,0.0,206.6047857,207.4902438,89.363,0.326582193
50,0.0,0.003162278,18,40,10,0.0,206.7694186,208.2926877,89.803,0.322001696
50,0.0,0.003162278,19,10,15,0.0,204.718565,207.8975311,84.15,0.325634956
50,0.0,0.003162278,20,20,10,0.0,206.8731966,207.8133075,90.847,0.327687263
50,0.0,0.003162278,21,50,10,0.0,205.1323536,209.1860885,87.105,0.323462009
50,0.0,0.003162278,22,50,10,0.0,204.6010302,208.0012089,87.16,0.324993849
50,0.0,0.003162278,23,150,15,0.0,204.5304598,208.3141547,87.091,0.324763536
50,0.0,0.003162278,24,20,5,0.0,206.4295231,207.8365875,90.717,0.32494545
50,0.0,0.003162278,25,150,15,0.0,206.2134731,208.2487758,88.122,0.325173616
50,0.0,0.003162278,26,150,10,0.0,206.1543067,208.8997335,89.433,0.32629323
50,0.0,0.003162278,27,100,15,0.0,204.3740931,211.045433,80.411,0.325203657
50,0.0,0.003162278,28,20,10,0.0,206.4187407,207.671269,90.345,0.326264858
50,0.0,0.003162278,29,20,15,0.0,205.9755189,207.8347215,88.671,0.323581696
50,0.0,0.01,0,10,10,0.0,205.0943426,208.2297124,85.544,0.321675062
50,0.0,0.01,1,30,15,0.0,206.3084294,207.9032179,91.327,0.321769953
50,0.0,0.01,2,50,10,0.0,206.71919,208.5817666,88.376,0.32643652
50,0.0,0.01,3,40,5,0.0,205.0700868,208.0138028,87.639,0.324806929
50,0.0,0.01,4,100,5,0.0,206.4822205,208.1050904,90.411,0.324050903
50,0.0,0.01,5,30,5,0.0,205.9619728,210.82081,86.803,0.324115038
50,0.0,0.01,6,100,10,0.0,209.1589393,207.7598017,92.79,0.326591253
50,0.0,0.01,7,30,15,0.0,204.692024,209.4892662,85.496,0.32700038
50,0.0,0.01,8,10,5,0.0,208.4041447,207.4956075,93.307,0.325618982
50,0.0,0.01,9,150,15,0.0,206.5163062,208.2111142,90.466,0.326062202
50,0.0,0.01,10,10,10,0.0,207.9385223,208.5215528,90.756,0.326131821
50,0.0,0.01,11,40,15,0.0,208.2336302,207.4278445,92.65,0.324719667
50,0.0,0.01,12,50,10,0.0,205.7752114,207.3947982,88.411,0.324819565
50,0.0,0.01,13,100,10,0.0,205.8985313,208.7160205,88.942,0.325296879
50,0.0,0.01,14,20,15,0.0,204.3451817,208.5821129,85.307,0.325602293
50,0.0,0.01,15,10,5,0.0,208.0102548,208.2230339,90.105,0.327011108
50,0.0,0.01,16,50,15,0.0,205.9968563,208.5385817,86.31,0.327873468
50,0.0,0.01,17,50,5,0.0,206.6479833,207.4942989,89.455,0.324017763
50,0.0,0.01,18,30,5,0.0,206.8125593,208.2704702,89.893,0.322049856
50,0.0,0.01,19,10,15,0.0,204.7621258,207.878854,84.254,0.32411027
50,0.0,0.01,20,50,15,0.0,206.9162315,207.8142389,90.93,0.327584982
50,0.0,0.01,21,50,10,0.0,205.1756582,209.1637794,87.19,0.32614398
50,0.0,0.01,22,10,15,0.0,204.6445552,207.9856438,87.262,0.324688911
