Historical_N,omega,epsilon_N,Train_Cost,Test_Cost,Service_Level,Time
25,0.0,0.0,205.34934207757988,210.52465285408113,85.98056666666666,0.27678020000457765
25,0.0,0.001,205.35568292742852,210.51890565526776,85.99426666666666,0.27698203722635906
25,0.0,0.0012589254117941,205.3573247435537,210.5174195291127,85.9979,0.2775874137878418
25,0.0,0.0015848931924611,205.35939167283988,210.5155498012832,86.00269999999999,0.2772368510564168
25,0.0,0.0019952623149688,205.36199379095493,210.51319738935655,86.0073333333333,0.27715927759806314
25,0.0,0.0025118864315095,205.36526967674868,210.51023857478654,86.01356666666668,0.27721585432688395
25,0.0,0.0031622776601683,205.3693937935009,210.50651779318517,86.02166666666668,0.2768592119216919
25,0.0,0.0039810717055349,205.37458578197416,210.50184035564533,86.03166666666667,0.27684072653452557
25,0.0,0.0050118723362727,205.38112216065036,210.49596274624156,86.04506666666666,0.2769977569580078
25,0.0,0.0063095734448019,205.38935105699483,210.48858099882625,86.06179999999999,0.2770160992940267
25,0.0,0.0079432823472428,205.39971075546507,210.47931369038417,86.08193333333335,0.276821231842041
25,0.0,0.01,205.41275305194407,210.46769254532416,86.10916666666665,0.27704357306162514
25,0.0,0.0125892541179416,205.42917266137093,210.4531305305533,86.1432333333333,0.2772384564081828
25,0.0,0.0158489319246111,205.44984425444096,210.43490429529643,86.18396666666669,0.27708346843719484
25,0.0,0.0199526231496888,205.4758693338899,210.41210333651244,86.23776666666667,0.27718639373779297
25,0.0,0.0251188643150958,205.50863463680423,210.38370255185586,86.3044,0.277397092183431
25,0.0,0.0316227766016837,205.549885977071,210.34843193344986,86.38926666666667,0.2773003657658895
25,0.0,0.0398107170553497,205.60182138919856,210.31246453413766,86.4727,0.2770817756652832
25,0.0,0.0501187233627272,205.66720909232743,210.25841965358282,86.60363333333335,0.27687875429789227
25,0.0,0.0630957344480193,205.7495351421718,210.192310398787,86.7649,0.27702171007792153
25,0.0,0.0794328234724281,205.85318420533025,210.12008290256537,86.96126666666666,0.2771202007929484
25,0.0,0.1,205.98368693786367,210.0226029420656,87.21623333333334,0.27705947558085126
25,0.0,0.1258925411794167,206.1480139397255,209.90645360340295,87.52936666666668,0.277301295598348
25,0.0,0.1584893192461114,206.35493466469427,209.77747579582487,87.90990000000001,0.2772776365280151
25,0.0,0.199526231496888,206.6154577533151,209.6382376157579,88.38476666666669,0.2773335377375285
25,0.0,0.2511886431509582,206.94349285069677,209.48279029780102,88.97526666666666,0.27748675346374513
25,0.0,0.3162277660168379,207.35656141907967,209.30981560734423,89.64853333333332,0.27748772303263347
25,0.0,0.3981071705534973,207.87684829714578,209.135414295689,90.48219999999999,0.27762170632680255
25,0.0,0.5011872336272725,208.53243519587238,209.00729749000678,91.42169999999996,0.27784868876139324
25,0.0,0.6309573444801936,209.35836384235895,208.95668228338386,92.51516666666666,0.2777971903483073
25,0.0,0.7943282347242822,210.3988201349125,209.05952482921438,93.67943333333332,0.2783092498779297
25,0.0,1.0,211.70910463900972,209.37594754564532,94.8504,0.27802577018737795
25,0.0,1.2589254117941675,213.3577020885263,209.96942943913388,95.92450000000002,0.2784395933151245
25,0.0,1.584893192461114,215.4310277434183,210.85910699440294,96.92316666666666,0.2785982131958008
25,0.0,1.9952623149688808,218.0324124304434,212.20817469227393,97.64640000000001,0.2788060744603475
25,0.0,2.5118864315095824,221.27533501068552,214.12241822216396,98.05466666666666,0.27901915709177655
