Historical_N,omega,epsilon_N,simulation_id,n_estimators,max_depth,Pred_MSE,Train_Cost,Test_Cost,Service_Level,Time
25,0.0,0,6,30,10,0.0,207.23179951158642,211.38028638666455,89.119,0.27997493743896484
25,0.0,0,6,30,15,0.0,207.23179951158642,211.38028638666455,89.119,0.28016185760498047
25,0.0,0,6,40,5,0.0,207.23179951158642,211.38028638666455,89.119,0.2778487205505371
25,0.0,0,6,40,10,0.0,207.23179951158642,211.38028638666455,89.119,0.27948784828186035
25,0.0,0,6,40,15,0.0,207.23179951158642,211.38028638666455,89.119,0.2786567211151123
25,0.0,0,6,50,5,0.0,207.23179951158642,211.38028638666455,89.119,0.28134632110595703
25,0.0,0,6,50,10,0.0,207.23179951158642,211.38028638666455,89.119,0.27799367904663086
25,0.0,0,6,50,15,0.0,207.23179951158642,211.38028638666455,89.119,0.28165698051452637
25,0.0,0,6,100,5,0.0,207.23179951158642,211.38028638666455,89.119,0.28171491622924805
25,0.0,0,6,100,10,0.0,207.23179951158642,211.38028638666455,89.119,0.28058671951293945
25,0.0,0,6,100,15,0.0,207.23179951158642,211.38028638666455,89.119,0.28014540672302246
25,0.0,0,6,150,5,0.0,207.23179951158642,211.38028638666455,89.119,0.28014707565307617
25,0.0,0,6,150,10,0.0,207.23179951158642,211.38028638666455,89.119,0.27756738662719727
25,0.0,0,6,150,15,0.0,207.23179951158642,211.38028638666455,89.119,0.27893686294555664
25,0.0,0,7,10,5,0.0,202.99609549764796,211.08139612456588,82.23,0.27920079231262207
25,0.0,0,7,10,10,0.0,202.99609549764796,211.08139612456588,82.23,0.2796292304992676
25,0.0,0,7,10,15,0.0,202.99609549764796,211.08139612456588,82.23,0.27937912940979004
25,0.0,0,7,20,5,0.0,202.99609549764796,211.08139612456588,82.23,0.2764415740966797
25,0.0,0,7,20,10,0.0,202.99609549764796,211.08139612456588,82.23,0.28026676177978516
25,0.0,0,7,20,15,0.0,202.99609549764796,211.08139612456588,82.23,0.27999162673950195
25,0.0,0,7,30,5,0.0,202.99609549764796,211.08139612456588,82.23,0.28037500381469727
25,0.0,0,7,30,10,0.0,202.99609549764796,211.08139612456588,82.23,0.27916455268859863
25,0.0,0,7,30,15,0.0,202.99609549764796,211.08139612456588,82.23,0.27901792526245117
25,0.0,0,7,40,5,0.0,202.99609549764796,211.08139612456588,82.23,0.2811586856842041
25,0.0,0,7,40,10,0.0,202.99609549764796,211.08139612456588,82.23,0.2801651954650879
25,0.0,0,7,40,15,0.0,202.99609549764796,211.08139612456588,82.23,0.2834324836730957
25,0.0,0,7,50,5,0.0,202.99609549764796,211.08139612456588,82.23,0.28020453453063965
25,0.0,0,7,50,10,0.0,202.99609549764796,211.08139612456588,82.23,0.2816433906555176
25,0.0,0,7,50,15,0.0,202.99609549764796,211.08139612456588,82.23,0.2821218967437744
25,0.0,0,7,100,5,0.0,202.99609549764796,211.08139612456588,82.23,0.2789163589477539
25,0.0,0,7,100,10,0.0,202.99609549764796,211.08139612456588,82.23,0.2796313762664795
25,0.0,0,7,100,15,0.0,202.99609549764796,211.08139612456588,82.23,0.27980566024780273
25,0.0,0,7,150,5,0.0,202.99609549764796,211.08139612456588,82.23,0.2780783176422119
25,0.0,0,7,150,10,0.0,202.99609549764796,211.08139612456588,82.23,0.30458927154541016
25,0.0,0,7,150,15,0.0,202.99609549764796,211.08139612456588,82.23,0.27799510955810547
25,0.0,0,8,10,5,0.0,207.88560637264905,210.52101430125455,90.612,0.2794957160949707
25,0.0,0,8,10,10,0.0,207.88560637264905,210.52101430125455,90.612,0.2832024097442627
25,0.0,0,8,10,15,0.0,207.88560637264905,210.52101430125455,90.612,0.27790093421936035
25,0.0,0,8,20,5,0.0,207.88560637264905,210.52101430125455,90.612,0.27862548828125
25,0.0,0,8,20,10,0.0,207.88560637264905,210.52101430125455,90.612,0.277728796005249
25,0.0,0,8,20,15,0.0,207.88560637264905,210.52101430125455,90.612,0.2777881622314453
25,0.0,0,8,30,5,0.0,207.88560637264905,210.52101430125455,90.612,0.278886079788208
25,0.0,0,8,30,10,0.0,207.88560637264905,210.52101430125455,90.612,0.2797250747680664
25,0.0,0,8,30,15,0.0,207.88560637264905,210.52101430125455,90.612,0.27997493743896484
25,0.0,0,8,40,5,0.0,207.88560637264905,210.52101430125455,90.612,0.2801058292388916
25,0.0,0,8,40,10,0.0,207.88560637264905,210.52101430125455,90.612,0.279010534286499
25,0.0,0,8,40,15,0.0,207.88560637264905,210.52101430125455,90.612,0.2785038948059082
25,0.0,0,8,50,5,0.0,207.88560637264905,210.52101430125455,90.612,0.2801368236541748
25,0.0,0,8,50,10,0.0,207.88560637264905,210.52101430125455,90.612,0.2810204029083252
25,0.0,0,8,50,15,0.0,207.88560637264905,210.52101430125455,90.612,0.27822256088256836
25,0.0,0,8,100,5,0.0,207.88560637264905,210.52101430125455,90.612,0.27719759941101074
25,0.0,0,8,100,10,0.0,207.88560637264905,210.52101430125455,90.612,0.27972984313964844
25,0.0,0,8,100,15,0.0,207.88560637264905,210.52101430125455,90.612,0.27948522567749023
